,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,5.00,5.50,3.75,4.25,114.41,7.94,0.00,88.29,-65.133,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,5,0,11.92,12.39,26.0,23/06/2017 09:29:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,4.25,4.75,59.39,7.61,0.00,133.53,-236.689,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,6,0,11.92,12.39,26.0,23/06/2017 09:29:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,4.75,2.00,71.45,7.66,0.00,-160.35,349.585,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,7,0,11.92,12.39,26.0,23/06/2017 09:29:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.00,2.50,116.46,6.18,0.00,-253.47,-4.144,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,8,0,11.92,12.39,26.0,23/06/2017 09:29:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,2.50,3.00,164.02,10.24,0.00,278.98,-10.213,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,9,0,11.92,12.39,26.0,23/06/2017 09:29:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.00,3.50,189.92,7.71,0.00,-148.54,-23.652,11.737,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,400,5,34.1,00.000000,00.000000,17062204,10,0,11.92,12.39,26.0,23/06/2017 09:29:20,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.50,4.00,199.16,1.49,0.00,98.60,-20.710,3.920,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,100,0,25.5,00.000000,00.000000,17062204,1,0,12.07,12.39,25.5,23/06/2017 09:29:23,0,1,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,4.00,4.50,121.44,1.20,0.00,-31.26,-50.512,3.920,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,100,0,25.5,00.000000,00.000000,17062204,2,0,12.07,12.39,25.5,23/06/2017 09:29:23,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.00,2.50,98.09,0.09,0.00,-245.93,-15.561,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,1,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.50,3.00,125.50,0.05,0.00,273.76,-33.182,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,2,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.00,3.50,171.70,0.04,0.00,-141.14,-84.306,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,3,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.50,4.00,171.36,0.05,0.00,100.44,-185.111,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,4,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,4.00,4.50,112.97,0.04,0.00,-22.71,-366.093,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,5,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,4.50,5.00,44.26,0.04,0.00,-323.71,-1003.986,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,6,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,5.00,2.25,60.33,0.05,0.00,363.55,1680.055,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,7,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.25,2.75,74.56,0.00,0.00,-140.50,-15.102,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,8,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,1,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.75,3.25,122.64,0.04,0.00,3.35,-43.470,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,9,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.25,3.75,143.40,0.00,0.00,88.84,-101.659,66.812,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,80,5,1.2,00.000000,00.000000,17062204,10,0,11.98,12.44,26.0,23/06/2017 09:29:25,0,0,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.75,4.25,109.07,0.30,0.00,84.15,-13.971,4.829,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,5,0,1.1,00.000000,00.000000,17062204,1,0,12.13,12.39,26.0,23/06/2017 09:29:28,0,1,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,4.25,4.75,144.99,0.36,0.00,130.30,-74.286,4.829,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,5,0,1.1,00.000000,00.000000,17062204,2,0,12.13,12.39,26.0,23/06/2017 09:29:28,0,0,0.0,0.00,0.0
